AUDIT TRAIL — 20260305 172418 Kiwoito Africa Safaris Sto
Generated : 2026-03-05 17:24:25.003070
==========================================================================================

[2026-03-05T17:24:19] INFO       | module_01                 |                        | PDF type=text, pages=5
[2026-03-05T17:24:19] GUESSED    | module_01                 | hotel_name             | Inferred/assumed
[2026-03-05T17:24:19] GUESSED    | module_01                 | contract_year          | Inferred/assumed
[2026-03-05T17:24:22] EXTRACTED  | module_02                 | raw_text               | Extracted from source
[2026-03-05T17:24:22] INFO       | module_03                 |                        | Text: 12648 → 12167 chars
[2026-03-05T17:24:22] EXTRACTED  | module_04                 | section                | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_04                 | section                | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_04                 | section                | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_04                 | section                | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_04                 | section                | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_05                 | season                 | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_05                 | season                 | Extracted from source
[2026-03-05T17:24:22] EXTRACTED  | module_05                 | season                 | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
[2026-03-05T17:24:24] EXTRACTED  | module_06                 | room_rate              | Extracted from source
